요일구분,호선,역번호,출발역,상하구분,time_str,weighted_congestion,is_transfer_station
일요일,1,150,서울역,상선,00:00,5.566666666666666,True
일요일,1,150,서울역,상선,00:30,0.0,True
일요일,1,150,서울역,상선,10:00,34.70666666666666,True
일요일,1,150,서울역,상선,10:30,31.139999999999997,True
일요일,1,150,서울역,상선,11:00,31.663333333333338,True
일요일,1,150,서울역,상선,11:30,36.52333333333333,True
일요일,1,150,서울역,상선,12:00,33.583333333333336,True
일요일,1,150,서울역,상선,12:30,33.199999999999996,True
일요일,1,150,서울역,상선,13:00,34.98333333333333,True
일요일,1,150,서울역,상선,13:30,35.126666666666665,True
일요일,1,150,서울역,상선,14:00,32.66,True
일요일,1,150,서울역,상선,14:30,26.44,True
일요일,1,150,서울역,상선,15:00,29.37,True
일요일,1,150,서울역,상선,15:30,27.450000000000003,True
일요일,1,150,서울역,상선,16:00,22.543333333333333,True
일요일,1,150,서울역,상선,16:30,26.166666666666668,True
일요일,1,150,서울역,상선,17:00,20.749999999999996,True
일요일,1,150,서울역,상선,17:30,23.7,True
일요일,1,150,서울역,상선,18:00,19.869999999999997,True
일요일,1,150,서울역,상선,18:30,18.746666666666666,True
일요일,1,150,서울역,상선,19:00,18.44333333333333,True
일요일,1,150,서울역,상선,19:30,17.246666666666666,True
일요일,1,150,서울역,상선,20:00,16.916666666666664,True
일요일,1,150,서울역,상선,20:30,16.74,True
일요일,1,150,서울역,상선,21:00,17.80666666666667,True
일요일,1,150,서울역,상선,21:30,15.073333333333332,True
일요일,1,150,서울역,상선,22:00,14.443333333333333,True
일요일,1,150,서울역,상선,22:30,14.096666666666664,True
일요일,1,150,서울역,상선,23:00,14.993333333333332,True
일요일,1,150,서울역,상선,23:30,8.62,True
일요일,1,150,서울역,상선,05:30,3.6199999999999997,True
일요일,1,150,서울역,상선,06:00,7.789999999999999,True
일요일,1,150,서울역,상선,06:30,8.790000000000001,True
일요일,1,150,서울역,상선,07:00,8.42,True
일요일,1,150,서울역,상선,07:30,9.1,True
일요일,1,150,서울역,상선,08:00,13.093333333333334,True
일요일,1,150,서울역,상선,08:30,17.496666666666666,True
일요일,1,150,서울역,상선,09:00,22.7,True
일요일,1,150,서울역,상선,09:30,29.560000000000002,True
일요일,1,150,서울역,하선,00:00,3.5199999999999996,True
일요일,1,150,서울역,하선,00:30,0.0,True
일요일,1,150,서울역,하선,10:00,22.323333333333334,True
일요일,1,150,서울역,하선,10:30,20.916666666666668,True
일요일,1,150,서울역,하선,11:00,20.72,True
일요일,1,150,서울역,하선,11:30,21.823333333333334,True
일요일,1,150,서울역,하선,12:00,25.166666666666668,True
일요일,1,150,서울역,하선,12:30,32.11666666666667,True
일요일,1,150,서울역,하선,13:00,31.413333333333338,True
일요일,1,150,서울역,하선,13:30,33.026666666666664,True
일요일,1,150,서울역,하선,14:00,36.17333333333333,True
일요일,1,150,서울역,하선,14:30,39.00333333333334,True
일요일,1,150,서울역,하선,15:00,39.769999999999996,True
일요일,1,150,서울역,하선,15:30,38.03333333333333,True
일요일,1,150,서울역,하선,16:00,38.050000000000004,True
일요일,1,150,서울역,하선,16:30,35.64666666666667,True
일요일,1,150,서울역,하선,17:00,34.02,True
일요일,1,150,서울역,하선,17:30,38.946666666666665,True
일요일,1,150,서울역,하선,18:00,39.90333333333333,True
일요일,1,150,서울역,하선,18:30,27.993333333333336,True
일요일,1,150,서울역,하선,19:00,34.666666666666664,True
일요일,1,150,서울역,하선,19:30,27.66333333333333,True
일요일,1,150,서울역,하선,20:00,31.846666666666664,True
일요일,1,150,서울역,하선,20:30,25.926666666666666,True
일요일,1,150,서울역,하선,21:00,25.119999999999994,True
일요일,1,150,서울역,하선,21:30,27.246666666666666,True
일요일,1,150,서울역,하선,22:00,21.273333333333333,True
일요일,1,150,서울역,하선,22:30,16.756666666666664,True
일요일,1,150,서울역,하선,23:00,12.663333333333332,True
일요일,1,150,서울역,하선,23:30,8.316666666666666,True
일요일,1,150,서울역,하선,05:30,4.593333333333333,True
일요일,1,150,서울역,하선,06:00,6.1433333333333335,True
일요일,1,150,서울역,하선,06:30,4.496666666666666,True
일요일,1,150,서울역,하선,07:00,5.259999999999999,True
일요일,1,150,서울역,하선,07:30,7.113333333333334,True
일요일,1,150,서울역,하선,08:00,9.723333333333333,True
일요일,1,150,서울역,하선,08:30,13.030000000000001,True
일요일,1,150,서울역,하선,09:00,14.649999999999999,True
일요일,1,150,서울역,하선,09:30,17.28,True
일요일,1,151,시청,상선,00:00,11.616666666666665,True
일요일,1,151,시청,상선,00:30,0.0,True
일요일,1,151,시청,상선,10:00,28.376666666666665,True
일요일,1,151,시청,상선,10:30,29.86,True
일요일,1,151,시청,상선,11:00,26.496666666666666,True
일요일,1,151,시청,상선,11:30,32.166666666666664,True
일요일,1,151,시청,상선,12:00,32.410000000000004,True
일요일,1,151,시청,상선,12:30,32.766666666666666,True
일요일,1,151,시청,상선,13:00,33.49666666666667,True
일요일,1,151,시청,상선,13:30,33.89,True
일요일,1,151,시청,상선,14:00,31.53666666666666,True
일요일,1,151,시청,상선,14:30,26.88333333333333,True
일요일,1,151,시청,상선,15:00,28.146666666666665,True
일요일,1,151,시청,상선,15:30,28.09,True
일요일,1,151,시청,상선,16:00,22.939999999999998,True
일요일,1,151,시청,상선,16:30,26.286666666666665,True
일요일,1,151,시청,상선,17:00,21.583333333333332,True
일요일,1,151,시청,상선,17:30,24.333333333333332,True
일요일,1,151,시청,상선,18:00,21.736666666666665,True
일요일,1,151,시청,상선,18:30,19.126666666666665,True
일요일,1,151,시청,상선,19:00,19.249999999999996,True
일요일,1,151,시청,상선,19:30,18.38,True
일요일,1,151,시청,상선,20:00,18.75,True
일요일,1,151,시청,상선,20:30,17.73333333333333,True
일요일,1,151,시청,상선,21:00,19.013333333333335,True
일요일,1,151,시청,상선,21:30,16.256666666666668,True
일요일,1,151,시청,상선,22:00,16.44333333333333,True
일요일,1,151,시청,상선,22:30,15.08,True
일요일,1,151,시청,상선,23:00,18.096666666666668,True
일요일,1,151,시청,상선,23:30,11.08,True
일요일,1,151,시청,상선,05:30,3.9200000000000004,True
일요일,1,151,시청,상선,06:00,19.26,True
일요일,1,151,시청,상선,06:30,8.35,True
일요일,1,151,시청,상선,07:00,7.836666666666666,True
일요일,1,151,시청,상선,07:30,8.266666666666667,True
일요일,1,151,시청,상선,08:00,11.416666666666666,True
일요일,1,151,시청,상선,08:30,15.683333333333332,True
일요일,1,151,시청,상선,09:00,20.549999999999997,True
일요일,1,151,시청,상선,09:30,26.88,True
일요일,1,151,시청,하선,00:00,2.0066666666666664,True
일요일,1,151,시청,하선,00:30,0.0,True
일요일,1,151,시청,하선,10:00,22.146666666666665,True
일요일,1,151,시청,하선,10:30,18.983333333333334,True
일요일,1,151,시청,하선,11:00,20.68,True
일요일,1,151,시청,하선,11:30,20.356666666666666,True
일요일,1,151,시청,하선,12:00,24.74,True
일요일,1,151,시청,하선,12:30,30.026666666666667,True
일요일,1,151,시청,하선,13:00,29.673333333333336,True
일요일,1,151,시청,하선,13:30,32.083333333333336,True
일요일,1,151,시청,하선,14:00,36.24333333333333,True
일요일,1,151,시청,하선,14:30,37.78666666666667,True
일요일,1,151,시청,하선,15:00,37.88,True
일요일,1,151,시청,하선,15:30,37.029999999999994,True
일요일,1,151,시청,하선,16:00,34.92666666666667,True
일요일,1,151,시청,하선,16:30,34.29,True
일요일,1,151,시청,하선,17:00,32.01,True
일요일,1,151,시청,하선,17:30,36.29333333333333,True
일요일,1,151,시청,하선,18:00,35.306666666666665,True
일요일,1,151,시청,하선,18:30,24.36,True
일요일,1,151,시청,하선,19:00,30.976666666666663,True
일요일,1,151,시청,하선,19:30,25.76,True
일요일,1,151,시청,하선,20:00,24.80333333333333,True
일요일,1,151,시청,하선,20:30,21.233333333333334,True
일요일,1,151,시청,하선,21:00,20.316666666666666,True
일요일,1,151,시청,하선,21:30,21.246666666666666,True
일요일,1,151,시청,하선,22:00,15.736666666666666,True
일요일,1,151,시청,하선,22:30,11.589999999999998,True
일요일,1,151,시청,하선,23:00,9.203333333333333,True
일요일,1,151,시청,하선,23:30,6.090000000000001,True
일요일,1,151,시청,하선,05:30,5.243333333333333,True
일요일,1,151,시청,하선,06:00,6.833333333333333,True
일요일,1,151,시청,하선,06:30,5.1433333333333335,True
일요일,1,151,시청,하선,07:00,6.32,True
일요일,1,151,시청,하선,07:30,8.863333333333333,True
일요일,1,151,시청,하선,08:00,10.146666666666667,True
일요일,1,151,시청,하선,08:30,13.04,True
일요일,1,151,시청,하선,09:00,15.886666666666665,True
일요일,1,151,시청,하선,09:30,18.473333333333333,True
일요일,1,152,종각,상선,00:00,11.516666666666666,False
일요일,1,152,종각,상선,00:30,0.0,False
일요일,1,152,종각,상선,10:00,25.543333333333333,False
일요일,1,152,종각,상선,10:30,26.810000000000002,False
일요일,1,152,종각,상선,11:00,23.64333333333333,False
일요일,1,152,종각,상선,11:30,30.703333333333333,False
일요일,1,152,종각,상선,12:00,28.03,False
일요일,1,152,종각,상선,12:30,30.106666666666666,False
일요일,1,152,종각,상선,13:00,31.616666666666664,False
일요일,1,152,종각,상선,13:30,31.703333333333333,False
일요일,1,152,종각,상선,14:00,29.939999999999998,False
일요일,1,152,종각,상선,14:30,27.293333333333333,False
일요일,1,152,종각,상선,15:00,27.826666666666668,False
일요일,1,152,종각,상선,15:30,28.546666666666663,False
일요일,1,152,종각,상선,16:00,23.546666666666667,False
일요일,1,152,종각,상선,16:30,27.313333333333333,False
일요일,1,152,종각,상선,17:00,24.73333333333333,False
일요일,1,152,종각,상선,17:30,23.99666666666667,False
일요일,1,152,종각,상선,18:00,24.483333333333334,False
일요일,1,152,종각,상선,18:30,20.366666666666664,False
일요일,1,152,종각,상선,19:00,19.58666666666667,False
일요일,1,152,종각,상선,19:30,21.483333333333334,False
일요일,1,152,종각,상선,20:00,20.849999999999998,False
일요일,1,152,종각,상선,20:30,19.506666666666664,False
일요일,1,152,종각,상선,21:00,20.396666666666665,False
일요일,1,152,종각,상선,21:30,19.94333333333333,False
일요일,1,152,종각,상선,22:00,18.20333333333333,False
일요일,1,152,종각,상선,22:30,16.466666666666665,False
일요일,1,152,종각,상선,23:00,19.493333333333336,False
일요일,1,152,종각,상선,23:30,11.21,False
일요일,1,152,종각,상선,05:30,4.16,False
일요일,1,152,종각,상선,06:00,6.846666666666667,False
일요일,1,152,종각,상선,06:30,7.199999999999999,False
일요일,1,152,종각,상선,07:00,7.3,False
일요일,1,152,종각,상선,07:30,6.833333333333332,False
일요일,1,152,종각,상선,08:00,18.316666666666666,False
일요일,1,152,종각,상선,08:30,15.079999999999998,False
일요일,1,152,종각,상선,09:00,18.563333333333336,False
일요일,1,152,종각,상선,09:30,23.94666666666667,False
일요일,1,152,종각,하선,00:00,1.8166666666666664,False
일요일,1,152,종각,하선,00:30,0.0,False
일요일,1,152,종각,하선,10:00,22.353333333333335,False
일요일,1,152,종각,하선,10:30,22.48,False
일요일,1,152,종각,하선,11:00,20.316666666666666,False
일요일,1,152,종각,하선,11:30,22.606666666666666,False
일요일,1,152,종각,하선,12:00,25.52333333333333,False
일요일,1,152,종각,하선,12:30,29.826666666666668,False
일요일,1,152,종각,하선,13:00,29.28,False
일요일,1,152,종각,하선,13:30,31.94666666666667,False
일요일,1,152,종각,하선,14:00,35.653333333333336,False
일요일,1,152,종각,하선,14:30,36.57666666666666,False
일요일,1,152,종각,하선,15:00,39.18333333333333,False
일요일,1,152,종각,하선,15:30,35.40333333333333,False
일요일,1,152,종각,하선,16:00,32.78666666666667,False
일요일,1,152,종각,하선,16:30,31.683333333333337,False
일요일,1,152,종각,하선,17:00,29.099999999999998,False
일요일,1,152,종각,하선,17:30,34.57,False
일요일,1,152,종각,하선,18:00,32.086666666666666,False
일요일,1,152,종각,하선,18:30,22.84,False
일요일,1,152,종각,하선,19:00,27.833333333333332,False
일요일,1,152,종각,하선,19:30,23.55,False
일요일,1,152,종각,하선,20:00,21.393333333333334,False
일요일,1,152,종각,하선,20:30,18.046666666666667,False
일요일,1,152,종각,하선,21:00,17.98,False
일요일,1,152,종각,하선,21:30,18.843333333333334,False
일요일,1,152,종각,하선,22:00,13.656666666666666,False
일요일,1,152,종각,하선,22:30,10.053333333333335,False
일요일,1,152,종각,하선,23:00,7.903333333333333,False
일요일,1,152,종각,하선,23:30,5.460000000000001,False
일요일,1,152,종각,하선,05:30,5.096666666666667,False
일요일,1,152,종각,하선,06:00,6.9366666666666665,False
일요일,1,152,종각,하선,06:30,5.14,False
일요일,1,152,종각,하선,07:00,6.513333333333333,False
일요일,1,152,종각,하선,07:30,9.02,False
일요일,1,152,종각,하선,08:00,10.050000000000002,False
일요일,1,152,종각,하선,08:30,14.39,False
일요일,1,152,종각,하선,09:00,17.323333333333334,False
일요일,1,152,종각,하선,09:30,18.696666666666665,False
일요일,1,153,종로3가,상선,00:00,12.103333333333332,True
일요일,1,153,종로3가,상선,00:30,0.0,True
일요일,1,153,종로3가,상선,10:00,34.803333333333335,True
일요일,1,153,종로3가,상선,10:30,25.606666666666666,True
일요일,1,153,종로3가,상선,11:00,25.24333333333333,True
일요일,1,153,종로3가,상선,11:30,31.386666666666667,True
일요일,1,153,종로3가,상선,12:00,29.316666666666663,True
일요일,1,153,종로3가,상선,12:30,33.02,True
일요일,1,153,종로3가,상선,13:00,33.60666666666666,True
일요일,1,153,종로3가,상선,13:30,27.726666666666663,True
일요일,1,153,종로3가,상선,14:00,33.663333333333334,True
일요일,1,153,종로3가,상선,14:30,29.353333333333335,True
일요일,1,153,종로3가,상선,15:00,31.623333333333335,True
일요일,1,153,종로3가,상선,15:30,29.816666666666663,True
일요일,1,153,종로3가,상선,16:00,26.189999999999998,True
일요일,1,153,종로3가,상선,16:30,28.486666666666665,True
일요일,1,153,종로3가,상선,17:00,28.95,True
일요일,1,153,종로3가,상선,17:30,25.606666666666666,True
일요일,1,153,종로3가,상선,18:00,28.763333333333335,True
일요일,1,153,종로3가,상선,18:30,23.003333333333334,True
일요일,1,153,종로3가,상선,19:00,21.953333333333333,True
일요일,1,153,종로3가,상선,19:30,24.040000000000003,True
일요일,1,153,종로3가,상선,20:00,22.22,True
일요일,1,153,종로3가,상선,20:30,23.63,True
일요일,1,153,종로3가,상선,21:00,22.663333333333338,True
일요일,1,153,종로3가,상선,21:30,21.94666666666667,True
일요일,1,153,종로3가,상선,22:00,22.253333333333334,True
일요일,1,153,종로3가,상선,22:30,18.493333333333336,True
일요일,1,153,종로3가,상선,23:00,22.366666666666664,True
일요일,1,153,종로3가,상선,23:30,14.523333333333333,True
일요일,1,153,종로3가,상선,05:30,3.1099999999999994,True
일요일,1,153,종로3가,상선,06:00,7.3999999999999995,True
일요일,1,153,종로3가,상선,06:30,7.7,True
일요일,1,153,종로3가,상선,07:00,7.986666666666667,True
일요일,1,153,종로3가,상선,07:30,6.82,True
일요일,1,153,종로3가,상선,08:00,9.959999999999999,True
일요일,1,153,종로3가,상선,08:30,14.593333333333334,True
일요일,1,153,종로3가,상선,09:00,18.006666666666664,True
일요일,1,153,종로3가,상선,09:30,22.536666666666665,True
일요일,1,153,종로3가,하선,00:00,1.7666666666666664,True
일요일,1,153,종로3가,하선,00:30,0.0,True
일요일,1,153,종로3가,하선,10:00,23.793333333333333,True
일요일,1,153,종로3가,하선,10:30,25.19666666666667,True
일요일,1,153,종로3가,하선,11:00,21.686666666666667,True
일요일,1,153,종로3가,하선,11:30,25.063333333333333,True
일요일,1,153,종로3가,하선,12:00,26.74333333333333,True
일요일,1,153,종로3가,하선,12:30,31.47,True
일요일,1,153,종로3가,하선,13:00,31.16,True
일요일,1,153,종로3가,하선,13:30,32.21666666666667,True
일요일,1,153,종로3가,하선,14:00,35.6,True
일요일,1,153,종로3가,하선,14:30,36.29333333333333,True
일요일,1,153,종로3가,하선,15:00,38.166666666666664,True
일요일,1,153,종로3가,하선,15:30,34.163333333333334,True
일요일,1,153,종로3가,하선,16:00,30.903333333333336,True
일요일,1,153,종로3가,하선,16:30,29.673333333333332,True
일요일,1,153,종로3가,하선,17:00,27.02,True
일요일,1,153,종로3가,하선,17:30,32.17333333333334,True
일요일,1,153,종로3가,하선,18:00,26.676666666666666,True
일요일,1,153,종로3가,하선,18:30,21.659999999999997,True
일요일,1,153,종로3가,하선,19:00,22.636666666666667,True
일요일,1,153,종로3가,하선,19:30,20.319999999999997,True
일요일,1,153,종로3가,하선,20:00,18.66,True
일요일,1,153,종로3가,하선,20:30,15.296666666666667,True
일요일,1,153,종로3가,하선,21:00,15.056666666666667,True
일요일,1,153,종로3가,하선,21:30,14.946666666666667,True
일요일,1,153,종로3가,하선,22:00,11.356666666666667,True
일요일,1,153,종로3가,하선,22:30,8.343333333333332,True
일요일,1,153,종로3가,하선,23:00,6.656666666666666,True
일요일,1,153,종로3가,하선,23:30,5.22,True
일요일,1,153,종로3가,하선,05:30,4.859999999999999,True
일요일,1,153,종로3가,하선,06:00,6.2,True
일요일,1,153,종로3가,하선,06:30,5.759999999999999,True
일요일,1,153,종로3가,하선,07:00,7.4433333333333325,True
일요일,1,153,종로3가,하선,07:30,9.946666666666667,True
일요일,1,153,종로3가,하선,08:00,10.26,True
일요일,1,153,종로3가,하선,08:30,16.43,True
일요일,1,153,종로3가,하선,09:00,18.566666666666666,True
일요일,1,153,종로3가,하선,09:30,20.923333333333332,True
일요일,1,154,종로5가,상선,00:00,11.543333333333331,True
일요일,1,154,종로5가,상선,00:30,0.0,True
일요일,1,154,종로5가,상선,10:00,24.41,True
일요일,1,154,종로5가,상선,10:30,23.036666666666665,True
일요일,1,154,종로5가,상선,11:00,24.03333333333333,True
일요일,1,154,종로5가,상선,11:30,26.126666666666665,True
일요일,1,154,종로5가,상선,12:00,33.423333333333325,True
일요일,1,154,종로5가,상선,12:30,29.939999999999998,True
일요일,1,154,종로5가,상선,13:00,31.49,True
일요일,1,154,종로5가,상선,13:30,25.92,True
일요일,1,154,종로5가,상선,14:00,33.81666666666667,True
일요일,1,154,종로5가,상선,14:30,28.05666666666667,True
일요일,1,154,종로5가,상선,15:00,31.36666666666667,True
일요일,1,154,종로5가,상선,15:30,29.316666666666663,True
일요일,1,154,종로5가,상선,16:00,25.866666666666664,True
일요일,1,154,종로5가,상선,16:30,28.083333333333332,True
일요일,1,154,종로5가,상선,17:00,28.439999999999998,True
일요일,1,154,종로5가,상선,17:30,25.56,True
일요일,1,154,종로5가,상선,18:00,29.909999999999997,True
일요일,1,154,종로5가,상선,18:30,24.183333333333334,True
일요일,1,154,종로5가,상선,19:00,22.31,True
일요일,1,154,종로5가,상선,19:30,22.563333333333333,True
일요일,1,154,종로5가,상선,20:00,22.703333333333333,True
일요일,1,154,종로5가,상선,20:30,23.580000000000002,True
일요일,1,154,종로5가,상선,21:00,25.069999999999993,True
일요일,1,154,종로5가,상선,21:30,20.91333333333333,True
일요일,1,154,종로5가,상선,22:00,22.483333333333334,True
일요일,1,154,종로5가,상선,22:30,18.336666666666662,True
일요일,1,154,종로5가,상선,23:00,21.956666666666663,True
일요일,1,154,종로5가,상선,23:30,14.146666666666667,True
일요일,1,154,종로5가,상선,05:30,3.0700000000000003,True
일요일,1,154,종로5가,상선,06:00,7.046666666666667,True
일요일,1,154,종로5가,상선,06:30,7.31,True
일요일,1,154,종로5가,상선,07:00,7.613333333333333,True
일요일,1,154,종로5가,상선,07:30,6.523333333333333,True
일요일,1,154,종로5가,상선,08:00,9.040000000000001,True
일요일,1,154,종로5가,상선,08:30,13.81,True
일요일,1,154,종로5가,상선,09:00,16.55666666666667,True
일요일,1,154,종로5가,상선,09:30,20.686666666666667,True
일요일,1,154,종로5가,하선,00:00,0.0,True
일요일,1,154,종로5가,하선,00:30,0.0,True
일요일,1,154,종로5가,하선,10:00,27.71333333333334,True
일요일,1,154,종로5가,하선,10:30,28.606666666666666,True
일요일,1,154,종로5가,하선,11:00,26.976666666666663,True
일요일,1,154,종로5가,하선,11:30,27.416666666666668,True
일요일,1,154,종로5가,하선,12:00,30.55333333333333,True
일요일,1,154,종로5가,하선,12:30,40.836666666666666,True
일요일,1,154,종로5가,하선,13:00,36.93666666666666,True
일요일,1,154,종로5가,하선,13:30,37.24,True
일요일,1,154,종로5가,하선,14:00,40.88333333333333,True
일요일,1,154,종로5가,하선,14:30,40.553333333333335,True
일요일,1,154,종로5가,하선,15:00,38.64,True
일요일,1,154,종로5가,하선,15:30,40.68666666666667,True
일요일,1,154,종로5가,하선,16:00,29.436666666666667,True
일요일,1,154,종로5가,하선,16:30,33.79,True
일요일,1,154,종로5가,하선,17:00,27.083333333333332,True
일요일,1,154,종로5가,하선,17:30,35.92666666666667,True
일요일,1,154,종로5가,하선,18:00,25.419999999999998,True
일요일,1,154,종로5가,하선,18:30,19.683333333333334,True
일요일,1,154,종로5가,하선,19:00,22.343333333333334,True
일요일,1,154,종로5가,하선,19:30,19.223333333333333,True
일요일,1,154,종로5가,하선,20:00,15.68,True
일요일,1,154,종로5가,하선,20:30,14.42,True
일요일,1,154,종로5가,하선,21:00,13.746666666666664,True
일요일,1,154,종로5가,하선,21:30,13.229999999999999,True
일요일,1,154,종로5가,하선,22:00,9.893333333333333,True
일요일,1,154,종로5가,하선,22:30,6.75,True
일요일,1,154,종로5가,하선,23:00,6.543333333333333,True
일요일,1,154,종로5가,하선,23:30,4.48,True
일요일,1,154,종로5가,하선,05:30,5.716666666666666,True
일요일,1,154,종로5가,하선,06:00,7.336666666666667,True
일요일,1,154,종로5가,하선,06:30,5.633333333333333,True
일요일,1,154,종로5가,하선,07:00,7.846666666666667,True
일요일,1,154,종로5가,하선,07:30,11.186666666666667,True
일요일,1,154,종로5가,하선,08:00,12.246666666666668,True
일요일,1,154,종로5가,하선,08:30,19.28,True
일요일,1,154,종로5가,하선,09:00,19.03666666666667,True
일요일,1,154,종로5가,하선,09:30,28.899999999999995,True
일요일,1,155,동대문,상선,00:00,11.786666666666667,True
일요일,1,155,동대문,상선,00:30,0.0,True
일요일,1,155,동대문,상선,10:00,21.74333333333333,True
일요일,1,155,동대문,상선,10:30,20.39333333333333,True
일요일,1,155,동대문,상선,11:00,23.723333333333333,True
일요일,1,155,동대문,상선,11:30,23.286666666666665,True
일요일,1,155,동대문,상선,12:00,27.78,True
일요일,1,155,동대문,상선,12:30,27.619999999999994,True
일요일,1,155,동대문,상선,13:00,30.086666666666662,True
일요일,1,155,동대문,상선,13:30,29.77,True
일요일,1,155,동대문,상선,14:00,39.73,True
일요일,1,155,동대문,상선,14:30,31.213333333333328,True
일요일,1,155,동대문,상선,15:00,30.143333333333334,True
일요일,1,155,동대문,상선,15:30,29.11,True
일요일,1,155,동대문,상선,16:00,29.44333333333333,True
일요일,1,155,동대문,상선,16:30,27.016666666666666,True
일요일,1,155,동대문,상선,17:00,30.02333333333333,True
일요일,1,155,동대문,상선,17:30,24.986666666666665,True
일요일,1,155,동대문,상선,18:00,30.653333333333336,True
일요일,1,155,동대문,상선,18:30,24.526666666666667,True
일요일,1,155,동대문,상선,19:00,22.316666666666666,True
일요일,1,155,동대문,상선,19:30,22.24,True
일요일,1,155,동대문,상선,20:00,24.45,True
일요일,1,155,동대문,상선,20:30,21.72333333333333,True
일요일,1,155,동대문,상선,21:00,25.350000000000005,True
일요일,1,155,동대문,상선,21:30,22.74333333333333,True
일요일,1,155,동대문,상선,22:00,21.75,True
일요일,1,155,동대문,상선,22:30,19.246666666666666,True
일요일,1,155,동대문,상선,23:00,21.319999999999997,True
일요일,1,155,동대문,상선,23:30,14.553333333333333,True
일요일,1,155,동대문,상선,05:30,4.373333333333333,True
일요일,1,155,동대문,상선,06:00,6.043333333333333,True
일요일,1,155,동대문,상선,06:30,7.663333333333333,True
일요일,1,155,동대문,상선,07:00,7.216666666666666,True
일요일,1,155,동대문,상선,07:30,6.786666666666666,True
일요일,1,155,동대문,상선,08:00,9.07,True
일요일,1,155,동대문,상선,08:30,12.716666666666663,True
일요일,1,155,동대문,상선,09:00,17.466666666666665,True
일요일,1,155,동대문,상선,09:30,18.306666666666665,True
일요일,1,155,동대문,하선,00:00,0.0,True
일요일,1,155,동대문,하선,00:30,0.0,True
일요일,1,155,동대문,하선,10:00,27.723333333333333,True
일요일,1,155,동대문,하선,10:30,29.136666666666667,True
일요일,1,155,동대문,하선,11:00,27.376666666666665,True
일요일,1,155,동대문,하선,11:30,27.0,True
일요일,1,155,동대문,하선,12:00,30.536666666666665,True
일요일,1,155,동대문,하선,12:30,40.27666666666667,True
일요일,1,155,동대문,하선,13:00,36.10999999999999,True
일요일,1,155,동대문,하선,13:30,38.050000000000004,True
일요일,1,155,동대문,하선,14:00,38.276666666666664,True
일요일,1,155,동대문,하선,14:30,37.089999999999996,True
일요일,1,155,동대문,하선,15:00,35.12,True
일요일,1,155,동대문,하선,15:30,38.5,True
일요일,1,155,동대문,하선,16:00,27.22,True
일요일,1,155,동대문,하선,16:30,31.19666666666667,True
일요일,1,155,동대문,하선,17:00,24.973333333333333,True
일요일,1,155,동대문,하선,17:30,33.07666666666667,True
일요일,1,155,동대문,하선,18:00,24.293333333333333,True
일요일,1,155,동대문,하선,18:30,16.553333333333335,True
일요일,1,155,동대문,하선,19:00,20.0,True
일요일,1,155,동대문,하선,19:30,17.136666666666667,True
일요일,1,155,동대문,하선,20:00,13.64,True
일요일,1,155,동대문,하선,20:30,12.833333333333334,True
일요일,1,155,동대문,하선,21:00,12.26,True
일요일,1,155,동대문,하선,21:30,11.28,True
일요일,1,155,동대문,하선,22:00,8.99,True
일요일,1,155,동대문,하선,22:30,6.18,True
일요일,1,155,동대문,하선,23:00,6.233333333333333,True
일요일,1,155,동대문,하선,23:30,4.633333333333333,True
일요일,1,155,동대문,하선,05:30,6.406666666666666,True
일요일,1,155,동대문,하선,06:00,7.103333333333333,True
일요일,1,155,동대문,하선,06:30,6.359999999999999,True
일요일,1,155,동대문,하선,07:00,6.793333333333333,True
일요일,1,155,동대문,하선,07:30,13.103333333333332,True
일요일,1,155,동대문,하선,08:00,12.316666666666668,True
일요일,1,155,동대문,하선,08:30,19.796666666666663,True
일요일,1,155,동대문,하선,09:00,19.349999999999998,True
일요일,1,155,동대문,하선,09:30,30.046666666666667,True
일요일,1,156,신설동,상선,00:00,13.13,True
일요일,1,156,신설동,상선,00:30,0.0,True
일요일,1,156,신설동,상선,10:00,14.663333333333334,True
일요일,1,156,신설동,상선,10:30,14.24,True
일요일,1,156,신설동,상선,11:00,15.463333333333333,True
일요일,1,156,신설동,상선,11:30,16.256666666666664,True
일요일,1,156,신설동,상선,12:00,20.016666666666666,True
일요일,1,156,신설동,상선,12:30,21.540000000000003,True
일요일,1,156,신설동,상선,13:00,24.95,True
일요일,1,156,신설동,상선,13:30,23.543333333333333,True
일요일,1,156,신설동,상선,14:00,27.513333333333332,True
일요일,1,156,신설동,상선,14:30,26.610000000000003,True
일요일,1,156,신설동,상선,15:00,29.583333333333332,True
일요일,1,156,신설동,상선,15:30,29.443333333333328,True
일요일,1,156,신설동,상선,16:00,24.913333333333338,True
일요일,1,156,신설동,상선,16:30,22.786666666666665,True
일요일,1,156,신설동,상선,17:00,31.169999999999998,True
일요일,1,156,신설동,상선,17:30,26.50666666666667,True
일요일,1,156,신설동,상선,18:00,29.903333333333332,True
일요일,1,156,신설동,상선,18:30,26.916666666666668,True
일요일,1,156,신설동,상선,19:00,23.61,True
일요일,1,156,신설동,상선,19:30,19.243333333333336,True
일요일,1,156,신설동,상선,20:00,24.666666666666668,True
일요일,1,156,신설동,상선,20:30,18.346666666666664,True
일요일,1,156,신설동,상선,21:00,20.563333333333333,True
일요일,1,156,신설동,상선,21:30,19.61,True
일요일,1,156,신설동,상선,22:00,25.896666666666665,True
일요일,1,156,신설동,상선,22:30,18.543333333333333,True
